name;brand;cuisine;website;lng;lat
Delight Sandwicherie;;;;2.3220964;48.7961507
Class'croute;;;https://www.classcroute.com;-3.3295835;47.7879693
Le Millennium;;sandwich,burger,;;4.8938626;44.9315025
Paris chicken;;;;2.3737159;48.8698152
Brunch;;;;2.3780221;48.8706217
Center Milano;;pizza;https://www.pizzacentermilano-paris.com/;2.3774154;48.8704468
Butte d'Or;;pizza;;2.5734364;48.8389148
Pizza d'Osny;;;;2.0640322;49.0576094
Pizza Manhattan;;pizza;;2.0926126;49.0488992
Fasti Foody;;sandwich;;6.9633733;45.4620906
Allo Espace Pizza;;pizza;https://www.espacepizza.fr/;2.4896156;48.8453192
Flamme Burger;;burger;;-1.5224319;47.2321133
McDonald's;McDonald's;burger;https://www.mcdonalds.fr/restaurants/mcdonalds-chatillon-sur-seine/1372;4.5636901;47.8789322
Trattoria Pizza;;pizza;;5.8971882;45.6318452
McDonald's;McDonald's;burger;;2.7384013;48.0123448
Snacking;;portuguese,sandwich,pastry;;2.3402654;48.8163161
Cristal;;burger;http://cristalburger.fr/;2.3401218;48.816326
Pomme de Pain;Pomme de Pain;sandwich;;2.2213582;49.0145343
O'Tacos;O'Tacos;mexican;;2.1963551;49.0070368
Lansard;;sandwich,salad;;2.3359258;48.8767112
Lon's Burger;;burger;;5.5547708;46.6757086
Pomme de Pain;Pomme de Pain;sandwich;;5.2943977;46.2047745
O'Tacos;O'Tacos;mexican;;2.7665365;48.8530488
Pizza d'Esbly;;pizza;;2.811802;48.9021012
Oakberry Açaí bowls;Oakberry Açaí bowls;açaí;;2.303049;48.8679745
Food Time;;pizza;;2.2306106;49.0210118
Mia Pizza;;pizza;;2.2425213;49.0191945
Naans Express;;kebab;;-1.1666422;46.4558483
Pause Croissant;;sandwich;;5.2441585;45.5976701
Ô Kebab;;burger;;3.0594095;50.6303595
Bosphore Restauration;;;;2.077583;49.0363256
ZoZan;;;;2.0776848;49.036263
O'Tacos;O'Tacos;mexican;;2.0774335;49.0369774
Friterie du beffroi;;friture;;2.4044936;51.0407619
Pizza Paï;Pizza Paï;pizza;;1.6734407;50.7341801
Friterie Sobre;;friture;;1.675742;50.7344085
Pizza Presto;;pizza;;4.241821;44.4798174
City Tacos;;;;4.2383064;44.4796576
Ski Food;;;;6.5817799;45.2979329
Val Burger;;;;6.5814749;45.2982008
So'Dipp;;sandwich;https://www.so-dipp.com/rouen/;1.0981618;49.4433053
Eat Salad;;salad;https://eatsalad.com/;1.4353428;43.6115247
Papa Milano;;pizza;;1.1040015;49.4413981
Little Baobei;;asian,burger;;2.3474794;48.8595711
Po-Nouilles;;asian;;-0.3656988;43.2971212
Saray;;kebab;;2.8253871;50.4302307
Allo Tacos Couscous;;kebab,italian_pizza,couscous;;1.9411898;47.7246532
Dinapoli;;pizza;;1.9410135;47.724314
Goo;;burger,sandwich;https://chez-goo-eybens.eatbu.com/;5.7432214;45.1646164
Chez Nelly;;thai;;2.2707563;48.8504232
Chiche Kebab Auch;;kebab;;0.5875546;43.6493014
Le P'tit Friand;;pizza;https://le-ptit-friand-pagny-sur-moselle.eatbu.com;6.0195625;48.9837737
Rems pizza;;pizza;;1.4320691;43.7229747
Pizaza Pam;;pizza;;3.2202545;50.6717093
Pagnotin's Kebab;;kebab;;6.0207429;48.983782
Elior Metz Salle Fabert;Elior;;;6.1764138;49.1223888
Sandwicherie Banneton;;sandwich;https://banneton.fr/;4.8363924;45.7652636
O'Gourmand;;;;3.2460766;45.5441524
Le Comptoir à Pizza;;pizza;;3.2458926;45.5446156
O'Melting Pot;;kebab;;3.0816726;45.779947
Pizzeria Beausoleil;;pizza;;4.371998;43.8291565
Mon P'tit Poulet Jurassien;;chicken;;5.7079806;46.8345429
Snack Time;;;;3.0821261;45.7799445
McDonald's;McDonald's;burger;;2.4941773;48.8817365
Tutti Pizza;;pizza;;1.174799;43.5124278
Chez l'Ancien;Chez l'Ancien;sandwich,burger;;-1.5548832;47.2132223
Pokawa;Pokawa;poke;https://restaurants.pokawa.com/poke-bowl-metz-muse;6.1819738;49.1050848
Médre Kebab Pizza;;kebab;;6.1609227;48.6856657
L'Oasis;;;;-1.1652401;46.4550981
Bamyan;;;;-1.5557224;47.2131755
Tacos & Co;;;;3.1354852;50.6790612
Subway;Subway;sandwich;;3.1457868;50.6744108
Sushi boutik;;sushi;;3.1456583;50.6744721
Axe Gourmand;;sandwich;;3.1674464;50.6769494
Dio;;pizza;;3.153518;50.6699239
Snack;;;;5.9749019;45.6812565
Da Claudia;;pizza;;1.867423;47.9154481
Le Kiosque à Pizzas;Le Kiosque à Pizzas;pizza;;-0.5923109;44.8057644
Chez Mijo;;kebab;;5.8188086;46.112968
Le Milano;;pizza;;5.811648;46.125079
Burger Nine;;;;4.7995346;45.3682809
La Sarrasine;;;;4.7998386;45.3667144
Pacha;;kebab;;4.8000918;45.3668533
Portail De Damas;;syrian;;4.8001247;45.3667701
Rigoudy Lamberton Arielle;;;;4.8003644;45.370365
Giulina Pizza;;pizza;;1.3028813;43.8304577
Pizzeria Il Forno;;pizza;https://www.pizzeriailforno.fr/;5.8314836;45.2458925
Tacos Land;;;;0.513443;49.3537176
McDonald's;McDonald's;burger;;2.8839742;48.9569648
Pizza Tony;;pizza;;4.8930297;44.9407959
Subway;Subway;sandwich;;-4.4991959;48.4008724
O'Swiss Food;;kebab;;0.6926304;47.3891061
Mamma Mia;;italian;;0.691826;47.3897633
Saravana;;indian;;-0.370946;43.2961048
POPY;;hot_dog;;-1.553619;47.2138058
Burg;;burger;;-1.5568772;47.2111686
Famous Slice;;pizza;;2.3242941;48.8427721
Snack des Pistes;;;;5.5199037;45.1261692
Burger's;;;;4.9410932;45.6933992
Duddy's Burger;;;;-0.36102;49.2011493
L'entr... Acte;;pizza;;4.190459;43.5667291
Little Italy;;pizza;;6.0157224;47.2537668
Sweet Saveurs;;;;6.0471979;43.4084427
Coffee and Cookies;;bagel;;7.018112;43.5516185
Le Hachtag;;pizza;;5.1923718;45.5861548
O'malo;;;https://www.omalo.fr/;7.5074679;47.6079695
Patus & Paninus;;pasta;;2.2354136;48.8468998
Stam;;;;2.3193805;48.8347751
La Rôtisserie Bersot;;;http://rotisserie-bersot-besancon.metro.bar/?lang=fr;6.0292319;47.23849
Big Ban;;;https://www.bigban.fr/;6.0245329;47.2385085
My Food;;;;6.007646;47.2340851
Chick'n Burger;;;;6.0285051;47.2451967
Crêperie Le Masson;;crepe;;-4.1073526;47.9955534
Borsaline;;pizza;;-2.9857282;47.6670081
La Brigade;;steak_house;https://www.la-brigade.fr/;2.3769627;48.865643
PanzerotTiamo;;italian;https://panzerottiamo.com/;4.8279971;45.7634973
Rest O Buro;;burger,salad,café,dessert;https://www.rest-o-buro.fr/;-0.6975306;44.8196717
Kebab Le Villers;;;;2.4900098;49.2890371
Home sandwiches;;;;6.0205685;47.2403779
Le Tassili;;;;6.020602;47.2415096
Deli' Nan;;;;6.0216556;47.2431455
A. Bolu;;kebab;;6.020256;47.2409005
Super Food;;;;6.0186946;47.2393699
Chiken Wings;;;;6.0187549;47.2394182
Bara Soup;;soup;;-4.1085917;47.9953728
Pizza kiosque;;pizza;;5.0167088;47.3007568
Cafétéria Cdg59;;;;3.1050897;50.6162442
Les Délices du Bosphore;;;;6.0278022;47.2369543
Bonapizza;;pizza;;2.259187;48.999823
Le Garguentua;;kebab;;-1.1538524;46.1580705
Chez Grand-Mère;;;;6.3509258;46.9081262
Hop' la pizza;;pizza;;2.1218255;47.8668232
Speed Burger;;;;-1.6572077;48.1250729
New School Tacos;;;;1.4830719;43.6059775
Domino's;Domino's;pizza;;1.4829543;43.6066251
Tutti Pizza;;pizza;;1.3885863;43.6410701
Napoli pizza;;pizza;;4.8797659;43.9618424
;;friture;;2.8514241;50.1011082
Vesuvi Pizza;;pizza;https://www.vesuvi-pizza.com/;0.3536207;49.5323582
Kebab de St Romain;;kebab;;0.3577404;49.5300938
Capri'zz;;pizza;;0.3575187;49.5296423
Come Eat;;poke,salad;;-1.5473292;47.2056409
Bagel Corner Lyon 2;Bagel Corner;bagel,salad;https://www.bagelcorner.fr/;4.8362199;45.7652474
Dwitcher;;sandwich;;0.6855719;47.3952838
Tout Chaud;;sandwich;https://www.centre-commercial-carrefour-wasquehal.com/boutique/tout-chaud/;3.1240156;50.6814622
Pizza Torra;;pizza;;1.6508782;43.1026721
Kebab Deniz;;turkish,kebab;https://restaurant-deniz-kebab-quimper.business.site/;-4.1128779;47.9904133
;;;;0.5774812;42.7687262
Boss Boss;;;;5.4277101;43.2890262
Atlas Kebab;;;;4.8090466;45.71762
Pizza Avenue;;pizza;;4.3923655;45.4340056
Exki;Exki;;;2.3744955;48.7293443
Exki;Exki;;;2.3685289;48.727757
McDonald's;McDonald's;burger;;2.3615702;48.7266839
Subway;Subway;sandwich;;2.3622148;48.7273755
Emirdag;;kebab,tacos,snack,burger;;4.5139012;45.4744407
Nanazca;;;;3.0858815;45.7760708
Roghus;;burger;;3.086599;45.7749407
Pokawa;Pokawa;poke;https://restaurants.pokawa.com/poke-bowl-clermont-ferrand/;3.0834141;45.7768268
Anjha;;indian;https://anjha-indianstreetfood.com/restaurant/anjha-clermont-ferrand/;3.0833533;45.7770311
Croque-Vite;;;;0.5763616;42.7670421
Le Favart;;snack,salad,pasta;;4.8068869;43.9489696
O'Tacos;O'Tacos;french_tacos;https://o-tacos.com/;0.1064864;49.4918563
Horly's Pizza;;pizza;https://www.horlyspizza.fr/;0.1028811;49.486418
Au Cochon d'or;;;;0.1547559;49.489537
Officina della pizza;;pizza;;5.5658367;45.3270672
La Fertésienne;;pizza;;1.9412338;47.7244249
Pizz'Eco;;pizza;;3.0926306;45.7732713
Pizza Venus;;pizza;;5.8324311;48.3031087
Pizzeria de la Vallée;;pizza;;6.6311907;45.9353536
Burger King;Burger King;burger;;4.365428;46.6799541
Kebab du Pont;;;;4.813737;45.6471351
L'oasis;;;;0.7176305;45.1837119
Snack Glaces;;;;5.8192934;45.7951209
King Marcel;;burger;;2.2851713;48.887371
Exki;Exki;;;2.2934734;48.8720656
Nova Food;;;;7.0586625;43.6214185
Pizza Delices Burger;;pizza;;2.987121;50.6456156
Pizzeria Nono;;pizza;;2.9872743;50.6457943
Allo Pizza;;burger,kebab,pizza;;0.7456583;47.9206171
Star fast food;;kebab,pizza,sandwich;;0.7455523;47.9200942
La pizza gourmande;;pizza;;1.771528;44.2366067
Hello Gica's Food;;;;2.3180111;48.847223
Pizza Etchea;;pizza;;-1.554479;43.3577832
La Gaïta;;pizza;;-1.5505241;43.3562009
HBK;;;;2.3908445;48.8512286
;;;;6.6320251;45.9336534
Chamas Tacos;;mexican;;4.0399838;49.2575486
Fresh Burritos;;mexican;;4.0267074;49.2553713
L'Istanbul;;kebab;;4.0269088;49.256151
L'Aspava;;;;6.6399867;45.9271108
Big Fernand;Big Fernand;burger;https://bigfernand.com/restaurants/brest/;-4.4840515;48.3913464
Subway;Subway;sandwich;;4.0265091;49.255795
My place;;;;2.2499678;48.7179697
KDS Kebab;;kebab;;-1.875074;46.8510842
;;sandwich;;6.6412139;45.8355739
Hangar à Pizza;;pizza;https://hangar-a-pizza.business.site;-0.2234698;47.4366135
VenezoLatino;;latin_american;https://www.venezolatino.fr/;7.7524768;48.5761845
Vif's Diner;;;;5.6690653;45.0557496
Paradisio Pizza;;pizza;;6.6305908;45.9375421
CAS'DAL09;;burger;;1.6052559;42.8459522
Kebab Demi Lune;;kebab,burger,tacos;;1.0678819;49.4281375
;;;;4.0673862;45.8249456
Beurre Noisette;;;;0.6791331;47.3942267
Mario Pizzas;;pizza;;1.7736016;44.2369371
Malatya Kébab;;kebab;;-1.6049166;47.3633538
McDonald's;McDonald's;burger;;4.9458642;43.4318199
Bangkok Factory;;;;0.6827536;47.3943053
World Tacos;;;;4.8137983;43.9504402
Kassia Food;;burger,tacos,kebab,sandwich;;4.8137122;43.9502402
Le Ramses;;kebab;;4.8134467;43.9501177
Roaar;;;;4.8111088;43.9493196
Viand'o Chwa;;kebab;https://www.viandochwa.fr/;4.8716875;45.776367
Antalya kebab;;kebab;;3.5787556;47.8492634
Best Tofu;;asian;;2.3759717;48.8726219
Resto' La Barre;;kebab;;2.3162644;48.9663533
La boite à saveurs;;sandwich;;6.8960014;47.5836984
Dolce Pizza;;pizza;http://dolcepizza76.com;1.06373;49.4062357
Chamas Tacos;;french_tacos;;4.889024;44.9284749
DelyFood;;sandwich;;5.7082338;45.1748386
Poulaillon;;sandwich;;3.0747445;50.6382279
Taki Tacos;;turkish;;5.0485745;45.6868724
My Pizza;;pizza;;2.5281182;48.8341816
Food Factory;;;;1.6098018;43.1155569
Istanbul Kebab;;;;2.1899896;48.9960263
Le 75;;;;0.6633692;47.3493594
Mc Kebab;;;;0.6628258;47.3496869
La Pyramide;;kebab;;-0.4653262;46.3210101
Le comptoir de Manon;;;;5.3707133;43.4933685
Au Ch'ti Délice;;sandwich;;3.5191707;50.3641584
Subway;Subway;sandwich;;2.9821342;50.6516738
Dingue d'Oc;;french,salad;;3.9125728;43.6177121
ITrucks La Chichoumeille;;french;https://commande.lachichoumeille.com/;3.9129011;43.6179842
Capucine;;french,sandwich;https://snackcapucine.com/;3.9127824;43.6178827
Bagel Store;;bagel;http://www.bagelstore.fr/;3.9126201;43.6177551
Tam-Tam;;;;3.9124404;43.6175939
Pimp my Crêpe;;crepe;;2.3237515;48.833376
La grange à pizza;;pizza;;1.3011793;42.7798104
Crust;;;;1.9279774;47.9161262
Tchenko Pizza;;pizza;;2.2996968;49.8954522
Scooter Pizz';;pizza,burger;;4.5178892;45.4747833
Le Comptoir du Burger;;burger;http://lecomptoirduburger-brest.fr/;-4.4940428;48.3941516
Le Cosmo's;;;;4.394375;45.438665
Le Paradiso;;kebab;;4.3972255;45.4393985
Marco Pollo Pizza;;pizza;;6.9412255;43.5546458
Eurl Fring' Halles;;;;6.8434915;48.5894957
A ch'baraque;;;;-0.3668938;43.3013574
Azeri;;kebab,sandwich;;-0.3632005;43.2994844
King Kech;;;;-0.3633452;43.2989941
Le Kiosque à Pizzas;Le Kiosque à Pizzas;pizza;https://www.facebook.com/Pizzoto/;3.1958297;47.0920607
Burger King;Burger King;burger;https://restaurants.burgerking.fr/nevers-marzy;3.1076893;46.9995542
Le Kiosque à Pizzas;Le Kiosque à Pizzas;pizza;https://www.le-kiosque-a-pizzas.com/commander-pizza-varennes-vauzellesnevers--527;3.125458;46.9963736
Kebab Lamballe;;arab;;1.9193584;47.9276106
Signature Burgers;;burger;;2.3084448;48.9757364
La Roma;;pizza;;1.6950453;47.824891
Oba Brasil;;brasilian;;-3.4594931;48.731972
Les crêpes de Poline;;crepe;;-3.4595749;48.7319481
Caviar et Coquillettes;;burger,meat,sandwich;https://www.caviaretcoquillettes.fr/restaurant/;3.1279012;47.0474733
Big Fernand;Big Fernand;burger;https://bigfernand.com;4.8569147;45.7635587
Shiny Pasta;;pasta;;3.569523;47.7979068
Böka;;;;3.0395393;50.6022318
Big Fernand;Big Fernand;burger;https://bigfernand.com/restaurants/montrouge/;2.3236351;48.8190229
AgroForum;;sandwich,snack,salad;;3.856129;43.6187664
Corniche Pizza;;pizza;;7.2959136;43.7123274
Croq'la Pâte;;pizza;;-1.4928498;46.4706269
La Pyrite;;;;4.536949;49.841929
Crousti Poulet;;chicken;;2.3380438;48.896182
;;pizza;;4.6195999;43.6694394
Chicken Et Run;;;;2.180138;48.9996143
Chamas Tacos;Chamas Tacos;;https://chamas-tacos.com/chamas-tacos-lyon-8/;4.8690175;45.7369279
Brasserrie le Pré;;;;6.6960352;46.0043637
McDonald's Cagnes Riviera;McDonald's;burger;;7.1299693;43.6636291
TACOS TIME;;;;0.7136816;47.2867275
Chez Olivier;;pizza;http://www.chez-olivier.fr;1.434944;43.5986546
Big Fernand;Big Fernand;burger;https://bigfernand.com/;2.2203245;48.7823529
Subway;Subway;sandwich;;6.0604353;47.2610434
Allo Pizza;;pizza;;-3.4590051;48.727656
Braiz Pizza;;pizza;;-3.4602596;48.726484
Five Pizza;;pizza;;2.366668;48.8684819
Mac Food Pizza;;pizza,tex-mex,sandwich,burger;;1.0824517;49.428505
;;italian;;6.0299201;47.2517607
Mimi Pizza;;pizza,burger,kebab;https://www.le62kennedy.fr/;-1.709637;48.1212982
Délices Anamur;;kebab;;2.3434775;48.9195744
Cuisine du Tibet;;;;2.3438881;48.9198246
Sushi Day;;sushi;;2.3440616;48.9187487
Fely's Crêpes;;crepe;;2.3440633;48.9188701
Emir Pizza;;pizza;;2.3440602;48.9188055
Meilleur Goût;;kebab;;2.3445011;48.918902
Le Panda Express;;asian;;2.3440555;48.9195172
Didi Bokit;;caribbean,burger;;2.3445115;48.9194912
Sandwicherie Snack;;;;1.8141828;42.7003765
Bosphore Kebab;;kebab;;4.0411344;49.2581959
Au Petit Encas;;;;4.0432736;49.2587102
Pizza Mia;;pizza;;-1.8514674;48.6765905
;;friture;;3.1186554;47.6087363
Bol - Poké Factory;;asian;;2.2825463;48.870075
Padova Pizza;;;;0.5332196;47.5457627
Facefood;;;;3.1562996;47.00416
City Food;;kebab;;0.4737458;47.2671981
Le Burgers de Papa;;burger;https://lesburgersdepapa.fr/commande-burgers-a-emporter-nice/;7.2719883;43.6998467
Plus belle la frite;;;;1.9042933;50.5686974
Master Tacos;;;;4.4409651;45.8929913
O'Tacos;O'Tacos;mexican;;0.6809781;47.3941201
Le Kiosque à Pizza;;pizza;;0.6154121;47.1064923
Pokyo;;poke;;4.89516;45.7529009
Alsacienne de Restauration;;;;6.1746279;49.1098194
Le Bosphore;;kebab;;5.1235742;45.8495312
Chez Jonath;;pizza;http://restaurant-chezjonath.fr/;4.965669;45.7336088
Street Food Station;;;;2.2378483;48.8326644
Istanbul Gezi;;turkish;;2.2426701;49.0191122
Désir des mets;;sandwich,burger;;0.6930012;47.396323
Pizz’ & Cie;;pizza;https://www.pizzetcie.com/;4.0635576;46.0372911
Subway;Subway;sandwich;https://www.subway.com/fr-fr/;4.0643961;46.0374947
Ô 28;;;https://o28.business.site/;4.064422;46.0382913
Domino's Pizza;Domino's Pizza;pizza;;4.8505505;45.7664192
L'atelier du Pizzaïlo;;pizza;https://www.atelier-pizzaiolo.fr/;-0.5584622;44.8402774
Les 3 Saveurs;;;;4.996022;44.0335548
Alo pizza;;;;4.9967204;44.033313
Super-Pizza;;pizza;;4.0682308;46.0365171
Boutique à Tapas;;;;-1.0287894;45.6257341
Atelier Dürüm;;kebab;;0.6808161;47.3909316
Nefis Kebab;;kebab;;6.1811121;48.6835902
Iskender Kebap;;turkish;;-0.5575906;47.4651952
Tacos Berry;;;;2.3886449;47.0836657
Chez Frédo;;pizza;https://www.pizzeriachezfredo.com/;0.7138168;49.8696428
La Fringale;;;;4.9705165;45.7194627
Pizz'parla l'Etoile;;pizza;https://www.pizzeria-montluel-parla.fr/;5.0588903;45.8517959
First Sushi;;sushi;https://www.firstsushi01.fr/;5.0552322;45.8509835
Au P'tit Creux;;burger,ice_cream,crepe,fish_and_chips,kebab,sandwich;https://m.facebook.com/pages/category/Fast-Food-Restaurant/Au-ptit-creux-1766793973351094/;-1.306016;45.9432801
Chicken street;;;;3.0903724;45.7773209
Le Prince;;kebab;;3.0899507;45.7781866
Classico;;kebab;;3.090314;45.7792294
Sukhumvit;;thai;;2.376626;48.8653919
Pizza-Red;;pizza;;5.7508731;46.5769083
Pizza Di Padova;;kebab;https://www.pizzatoy.com/PagePizzeria/PizzaDiPadova-78230-LePecq-tel_0139160516.html;2.0989211;48.8876776
Mont Berliner;;kebab;;4.8554308;45.7632995
PanzerottiAmo;;italian;;4.8556755;45.763788
Chez Audrey;;sandwich;;-1.4755784;43.4928363
Golden Pizza;;;;2.4227442;48.8475599
Nera;;sandwich;;6.1772732;49.1188937
Kza food;;;;4.8099812;43.9382748
Le Fournil d'Epona;;sandwich;;3.5372597;47.8675486
Karizma;;burger,tacos,kebab;;4.6608057;46.4324285
;;;;6.0001316;47.2469006
Mega Kebab Chez Oktay;;kebab;;5.9980231;47.2449497
Cézam Burger et Sandwich;;burger,sandwich,kebab,chicken;http://www.restaurantscezam.fr/;2.1992548;48.9930022
Rôtisserie Haute-Plante;;rotisserie;;-0.3745146;43.2974573
Délice;;sandwich;;4.8492791;45.7632639
Québab Gourmand;;turkish;;2.4299106;48.8452335
Pizza Rhuys;;pizza;;-2.890938;47.546727
Bossfor Kebab;;;;-0.3745795;49.2973475
Merkatuko xokoa;;rotisserie;;-1.4752351;43.4898046
Plan B;;pizza,burger;https://planb94.fr;2.3321588;48.7863587
La Petite Fringale;;;;0.691018;47.3902717
Chez Duong;;vietnamese;;0.6910403;47.3900671
Amiral Food;;burger,kebab,sandwich;;-1.2304875;46.7698871
Tandoori Time;;indian;;2.3537064;48.8714602
L'Oriental pacha;;;;-2.2182751;47.2723475
Good Time;;;;-4.2490936;48.4499414
Fit'Food;;;;2.3698844;48.8695506
Place à la Pizza;;pizza;;6.3549651;47.4802191
Food House;;indian,chicken,tacos,burger;;2.3597499;48.8963119
Mac Beni;;pizza,kebab,burger;;2.3599909;48.8850047
Popeyes;Popeyes;chicken;;2.3625214;48.8673565
La Grignoterie;;;;-2.0543404;48.6354721
Salades et Pâtes;;;;2.2370517;48.8352388
Varto Kebab;;kebab;;-1.9526378;48.1385659
Resto Takos;;burger,sandwich,turkish;https://resto-takos-le-mans.eatbu.com/?lang=fr;0.2063195;48.0127615
C Kebab;;kebab;https://ckebab.fr/restaurants/;2.3537453;48.8692501
McDonald's;McDonald's;burger;;2.3538974;48.8691527
Freshfood;;kebab;;-1.5325311;47.2380754
Istanbul Kebab;;kebab;;-1.5098051;48.5531116
Le Pacha;;;;2.3561574;48.7057128
;;;;-1.1666091;45.6864407
Mister Pizza;;pizza;https://www.mister-pizza.com/;2.700873;49.8139973
Chez Cetin;;kebab;;-3.8514659;47.8551102
O'27;;coffee_shop,sandwich,ice_cream;;0.2055964;48.0124375
Pizza Cosy;;pizza;https://pizzacosy.fr/;3.258216;45.551411
La Marquise;;;;3.1588237;43.6148296
Domino's;Domino's;pizza;;2.3871294;48.873735
Scooter Pizz';;pizza;;5.596961;45.3639304
Chartreuz Burger;;burger;https://www.chartreuzburger.fr/;5.5967011;45.3638508
Kebab St Jean;;kebab;;3.7399514;45.5502599
Sandwich 17;;vietnamese;;2.376651;48.8714307
Di Napoli;;;;3.1584131;43.6161994
Kumpir’Land;;kebab;;4.8570717;45.7633554
;;kebab;;4.8569296;45.7633465
Domino's;Domino's;pizza;;1.0799692;49.9258053
Fin de Faim;;;;2.3692851;48.8465757
;;pizza;;7.1260446;43.6200696
La Pizzeria;;pizza;;5.421816;43.2906784
Croque Mie;;coffee_shop;;-0.9976718;45.6023176
Pizza'L Dente;;pizza;;-0.9967773;45.6026488
Pizza du Parc;;pizza;;-1.0125044;45.6183787
Q;;pizza;;2.3089933;48.8842612
Jules et John;;burger;https://www.jules-et-john.fr/restaurant-saumur-15.html;-0.0629264;47.2779122
Class'croute;;;https://www.classcroute.com;2.4363263;48.8587356
Bon-bon;;;;4.8053731;43.9520913
Domino's;Domino's;pizza;;2.42749;48.8454319
L'Embuscade;;kebab;;-1.0144985;47.3635097
Crussol Pizza;;pizza,regional,drinks;https://www.facebook.com/Crussol-Pizza-Casimir-William-1644879588903882/;4.8413065;44.943943
Pizza;;pizza;;2.4367473;48.8576946
Kebab 2000;;kebab;;7.3401634;47.7483069
Les minots Pizzaïol’s;;pizza;;5.5172127;43.300068
Au bon sandwich;;;;0.6985649;47.3878034
Distributeur Panzi Drive;;;;3.8096415;46.9871731
Philcat;;;;7.0137763;43.5510748
Place des Affamés;;pizza;;-1.4305991;46.7818349
Pizza Napoli Snack;;pizza;;4.9063123;44.9300293
Carré Chicken;;chicken;;4.8990952;44.9319114
PİZZ'ECO KEBAB;;pizza;https://www.kebab-frites.com/kebab/pizzeco-kebab-roanne.html;4.0861074;46.0556186
Hot Dog Square;;;;4.861917;45.7708935
Kebab World;;kebab;https://www.kebabworld.fr/;4.6844599;45.3621613
Pizza Miguel;;pizza;;4.6743091;45.6916361
Pizza Cosy Lyon 4;Pizza Cosy;pizza;https://pizzacosy.fr/pizzeria-lyon-4;4.8329216;45.7758917
Daily Lucien;;;;2.3326655;48.876885
Noush;;french;;2.3330565;48.8769361
Restaurant Istanbul 7;;kebab,grill,tacos;;4.829375;45.7316215
Ali Baba 1;;kebab;;4.8331748;45.7309362
